@RELATION data

@ATTRIBUTE timestamp DATE "MM/dd/yyyy"
@ATTRIBUTE mortality_rate NUMERIC
@ATTRIBUTE T2M NUMERIC
@ATTRIBUTE PM10 NUMERIC

@DATA
10/19/2012,1.268,281.425,28.328
10/20/2012,1.23,281.86,33.775
10/21/2012,1.422,280.466,33.001
10/22/2012,1.23,282.037,42.733
10/23/2012,1.23,283.393,29.874
10/24/2012,1.076,282.374,35.165
10/25/2012,0.884,279.98,53.289
10/26/2012,1.153,276.212,53.617
10/27/2012,1.729,277.1,54.02
10/28/2012,1.307,280.377,57.071
10/29/2012,0.999,279.088,43.085
10/30/2012,0.999,278.751,51.1
10/31/2012,1.345,280.628,58.951
11/1/2012,1.422,277.35,46.558
11/2/2012,1.422,278.17,49.622
11/3/2012,1.153,275.938,40.35
11/4/2012,1.345,276.374,34.825
11/5/2012,1.729,276.319,36.167
11/6/2012,1.307,279.862,54.461
11/7/2012,1.422,281.255,65.642
11/8/2012,1.576,281.22,58.72
11/9/2012,1.345,280.822,56.208
11/10/2012,1.345,278.279,49.148
11/11/2012,1.499,277.347,44.17
11/12/2012,1.345,279.482,39.858
11/13/2012,1.845,283.82,63.911
11/14/2012,1.153,282.988,57.39
11/15/2012,1.23,281.43,37.82
11/16/2012,1.46,279.184,28.942
11/17/2012,1.383,278.47,38.723
11/18/2012,1.345,276.812,48.684
11/19/2012,1.499,280.477,52.324
11/20/2012,1.383,283.098,54.097
11/21/2012,0.999,279.252,48.386
11/22/2012,1.537,281.163,56.336
11/23/2012,1.576,278.469,50.83
11/24/2012,1.537,277.087,37.438
11/25/2012,1.691,278.223,43.076
11/26/2012,1.307,278.412,47.025
11/27/2012,1.499,278.037,54.605
11/28/2012,1.652,276.367,50.531
11/29/2012,1.153,274.048,39.126
11/30/2012,1.345,272.994,34.691
12/1/2012,1.307,273.967,45.764
12/2/2012,1.345,272.472,42.544
12/3/2012,1.422,276.273,46.288
12/4/2012,1.307,275.32,51.181
12/5/2012,1.576,272.315,51.536
12/6/2012,1.614,274.449,49.947
12/7/2012,1.729,275.765,50.103
12/8/2012,1.191,275.958,52.744
12/9/2012,1.23,278.331,62.863
12/10/2012,1.845,275.253,44.76
12/11/2012,1.614,272.633,37.923
12/12/2012,1.614,272.054,27.964
12/13/2012,1.883,270.634,20.485
12/14/2012,1.883,275.734,23.999
12/15/2012,1.806,278.471,48.632
12/16/2012,2.152,278.051,42.474
12/17/2012,2.037,276.941,25.084
12/18/2012,2.19,277.801,28.878
12/19/2012,1.768,277,30.136
12/20/2012,1.576,277.741,23.975
12/21/2012,1.422,277.802,18.618
12/22/2012,1.345,279.873,28.313
12/23/2012,2.19,280.619,57.915
12/24/2012,1.768,278.69,43.09
12/25/2012,2.267,277.776,48.329
12/26/2012,2.382,277.524,49.686
12/27/2012,1.883,276.803,45.251
12/28/2012,2.421,280.19,54.934
12/29/2012,1.691,280.223,62.936
12/30/2012,2.69,277.396,61.279
12/31/2012,1.729,280.113,61.453
1/1/2012,1.637,280.413,59.92
1/2/2012,1.44,276.732,56.96
1/3/2012,1.736,279.061,63.271
1/4/2012,1.75,278.42,62.891
1/5/2012,1.637,278.6,57.851
1/6/2012,1.256,278.541,49.246
1/7/2012,1.44,279.181,57.221
1/8/2012,1.412,280.364,52.791
1/9/2012,1.313,280.249,49.247
1/10/2012,1.496,280.651,48.072
1/11/2012,1.553,282.12,49.19
1/12/2012,1.623,279.731,51.016
1/13/2012,1.383,276.399,28.48
1/14/2012,1.157,272.782,13.296
1/15/2012,1.397,273.17,21.16
1/16/2012,1.412,272.487,17.488
1/17/2012,1.539,274.65,7.258
1/18/2012,1.595,280.483,41.067
1/19/2012,1.397,277.83,54.765
1/20/2012,1.369,278.546,57.223
1/21/2012,1.313,279.544,61.679
1/22/2012,1.2,278.999,61.369
1/23/2012,1.426,277.079,51.255
1/24/2012,1.087,278.992,35.813
1/25/2012,1.369,281.08,53.506
1/26/2012,1.397,276.564,47.809
1/27/2012,1.482,276.241,41.737
1/28/2012,1.059,274.601,23.107
1/29/2012,1.496,273.918,18.037
1/30/2012,1.355,273.077,27.172
1/31/2012,1.581,273.182,31.136
2/1/2012,1.397,272.732,45.287
2/2/2012,1.468,271.114,37.068
2/3/2012,1.595,270.965,24.237
2/4/2012,1.426,272.877,30.036
2/5/2012,1.383,275.239,38.794
2/6/2012,1.313,275.927,31.315
2/7/2012,1.581,273.61,23.682
2/8/2012,1.666,269.426,35.036
2/9/2012,1.256,273.093,20.91
2/10/2012,1.694,273.146,17.783
2/11/2012,1.708,270.976,15.253
2/12/2012,1.666,276.245,21.635
2/13/2012,1.722,277.626,50.961
2/14/2012,1.764,278.345,57.59
2/15/2012,1.637,279.234,67.019
2/16/2012,1.468,279.484,61.534
2/17/2012,1.637,280.214,56.925
2/18/2012,1.327,277.812,67.165
2/19/2012,1.482,274.237,60.889
2/20/2012,1.567,278.199,58.102
2/21/2012,1.454,280.966,63.284
2/22/2012,1.383,282.024,64.44
2/23/2012,1.567,283.401,53.187
2/24/2012,1.299,280.241,59.477
2/25/2012,1.383,277.913,61.983
2/26/2012,1.454,279.482,56.364
2/27/2012,1.454,281.52,51.991
2/28/2012,1.468,282.593,50.094
2/29/2012,1.355,280.832,44.233
3/1/2012,1.397,280.793,48.671
3/2/2012,1.595,280.466,34.84
3/3/2012,1.355,280.106,44.152
3/4/2012,1.412,277.317,64.06
3/5/2012,1.51,277.322,62.327
3/6/2012,1.524,277.502,50.214
3/7/2012,1.51,278.852,69.879
3/8/2012,1.369,279.539,67.708
3/9/2012,1.454,282.081,65.644
3/10/2012,1.426,282.772,59.316
3/11/2012,1.27,281.38,53.131
3/12/2012,1.172,280.631,44.423
3/13/2012,1.172,280.394,40.194
3/14/2012,1.2,280.175,33.277
3/15/2012,1.2,279.322,24.497
3/16/2012,1.44,281.311,55.435
3/17/2012,1.341,279.964,57.889
3/18/2012,1.383,278.516,53.694
3/19/2012,1.214,279.337,63.974
3/20/2012,1.426,281.785,70.86
3/21/2012,1.228,280.653,58.572
3/22/2012,1.285,281.755,45.732
3/23/2012,1.369,282.833,37.96
3/24/2012,1.496,283.434,32.045
3/25/2012,1.242,283.136,47.068
3/26/2012,1.341,282.515,42.235
3/27/2012,1.101,284.032,37.157
3/28/2012,1.454,284.093,47.268
3/29/2012,1.637,282.984,76.687
3/30/2012,1.073,281.366,73.404
3/31/2012,1.482,280.309,59.737
4/1/2012,1.242,279.599,59.532
4/2/2012,1.383,280.087,76.095
4/3/2012,1.454,278.49,73.101
4/4/2012,1.341,276.54,79.99
4/5/2012,1.454,277.64,70.225
4/6/2012,1.524,278.933,69.152
4/7/2012,1.242,280.344,65.375
4/8/2012,1.51,281.312,69.418
4/9/2012,1.468,280.118,78.067
4/10/2012,1.539,279.182,68.632
4/11/2012,1.44,279.282,64.418
4/12/2012,1.51,278.912,57.567
4/13/2012,1.228,278.374,57.706
4/14/2012,1.327,277.842,64.883
4/15/2012,1.228,277.122,62.899
4/16/2012,1.496,278.266,63.103
4/17/2012,1.454,279.664,73.555
4/18/2012,1.397,278.912,56.429
4/19/2012,1.553,280.476,63.414
4/20/2012,1.412,279.801,66.114
4/21/2012,1.157,279.792,73.765
4/22/2012,1.27,280.115,74.009
4/23/2012,1.115,279.79,63.476
4/24/2012,1.327,279.439,69.529
4/25/2012,1.256,279.57,65.877
4/26/2012,0.79,281.545,71.06
4/27/2012,1.581,279.579,67.587
4/28/2012,1.397,279.871,68.261
4/29/2012,1.383,277.927,73.39
4/30/2012,1.03,284.336,74.656
5/1/2012,1.44,282.437,75.178
5/2/2012,1.722,283.706,68.024
5/3/2012,1.482,281.135,70.178
5/4/2012,1.482,280.827,65.126
5/5/2012,1.313,278.398,72.495
5/6/2012,1.242,278.902,65.462
5/7/2012,1.285,280.349,58.946
5/8/2012,1.369,282.569,71.943
5/9/2012,1.468,282.395,58.151
5/10/2012,1.355,284.607,58.26
5/11/2012,1.51,281.156,76.648
5/12/2012,1.172,281.29,75.704
5/13/2012,1.2,282.392,76.586
5/14/2012,1.369,281.644,75.693
5/15/2012,1.397,279.839,65.735
5/16/2012,1.44,280.482,59.889
5/17/2012,1.327,280.908,55.849
5/18/2012,1.172,282.472,65.048
5/19/2012,1.567,281.712,69.265
5/20/2012,1.666,283.049,66.653
5/21/2012,1.383,284.618,69.327
5/22/2012,1.426,287.846,71.029
5/23/2012,1.383,288.945,59.997
5/24/2012,1.369,290.81,65.592
5/25/2012,1.355,291.256,86.667
5/26/2012,1.355,290.929,94.88
5/27/2012,1.299,290.946,88.649
5/28/2012,1.652,290.127,84.999
5/29/2012,1.397,287.895,65.725
5/30/2012,1.143,288.154,58.336
5/31/2012,1.172,285.564,59.888
6/1/2012,1.256,287.359,53.485
6/2/2012,0.974,285.572,48.335
6/3/2012,1.2,281.186,59.425
6/4/2012,1.157,282.871,55.062
6/5/2012,1.059,283.637,47.055
6/6/2012,1.172,285.958,51.471
6/7/2012,1.186,285.321,45.397
6/8/2012,1.397,284.774,52.608
6/9/2012,1.157,285.108,63.284
6/10/2012,1.454,285.656,56.234
6/11/2012,1.129,284.547,54.079
6/12/2012,1.129,284.49,58.4
6/13/2012,1.397,284.402,43.2
6/14/2012,1.2,285.56,53.05
6/15/2012,1.186,285.109,63.984
6/16/2012,0.988,285.551,61.813
6/17/2012,0.903,284.714,60.013
6/18/2012,1.073,285.565,55.378
6/19/2012,1.172,286.129,61.016
6/20/2012,1.383,287.325,60.066
6/21/2012,1.341,285.68,64.835
6/22/2012,1.285,284.718,69.894
6/23/2012,1.285,285.819,63.631
6/24/2012,0.889,286.01,61.798
6/25/2012,1.045,286.538,64.798
6/26/2012,1.214,287.921,43.482
6/27/2012,1.087,289.505,31.378
6/28/2012,1.327,290.032,35.335
6/29/2012,1.412,287.885,55.879
6/30/2012,1.214,286.193,52.429
7/1/2012,1.101,285.262,51.24
7/2/2012,1.285,287.279,42.801
7/3/2012,1.045,287.627,39.673
7/4/2012,1.412,289.195,31.936
7/5/2012,1.157,289.823,42.549
7/6/2012,1.157,288.139,62.46
7/7/2012,1.426,288.329,49.893
7/8/2012,1.087,287.72,58.176
7/9/2012,1.101,286.327,47.275
7/10/2012,1.186,285.793,44.524
7/11/2012,1.313,284.585,46.425
7/12/2012,1.016,286.059,44.941
7/13/2012,1.073,286.521,43.396
7/14/2012,1.242,285.675,51.177
7/15/2012,1.27,285.749,55.165
7/16/2012,1.143,286.519,42.36
7/17/2012,1.172,288.345,39.389
7/18/2012,1.454,288.157,52.36
7/19/2012,1.327,286.135,50.415
7/20/2012,1.073,285.261,43.765
7/21/2012,1.101,287.006,45.138
7/22/2012,1.002,289.651,58.561
7/23/2012,1.2,290.745,53.937
7/24/2012,1.299,291.12,45.413
7/25/2012,1.073,291.366,42.529
7/26/2012,1.059,290.603,53.226
7/27/2012,1.186,287.852,51.18
7/28/2012,1.087,285.627,51.948
7/29/2012,1.059,285.059,52.374
7/30/2012,1.242,284.913,52.364
7/31/2012,1.256,286.238,40.408
8/1/2012,1.2,289.45,44.943
8/2/2012,1.172,287.73,49.452
8/3/2012,1.186,287.303,45.891
8/4/2012,1.186,287.548,46.038
8/5/2012,1.341,287.414,43.721
8/6/2012,1.045,286.803,51.643
8/7/2012,1.228,287.357,48.893
8/8/2012,1.157,288.524,47.432
8/9/2012,1.115,288.718,48.81
8/10/2012,1.115,290.299,50.834
8/11/2012,0.96,289.786,69.554
8/12/2012,1.2,290.341,73.522
8/13/2012,0.875,289.989,47.658
8/14/2012,1.016,290.188,42.695
8/15/2012,1.016,290.715,56.257
8/16/2012,1.002,289.837,52.189
8/17/2012,1.2,290.307,47.921
8/18/2012,1.115,291.168,49.598
8/19/2012,1.299,290.087,42.85
8/20/2012,1.045,288.867,49.186
8/21/2012,1.228,288.015,50.11
8/22/2012,1.2,287.603,55.73
8/23/2012,1.2,287.177,50.817
8/24/2012,0.861,287.244,44.92
8/25/2012,0.819,287.406,49.596
8/26/2012,0.946,286.273,50.81
8/27/2012,1.115,286.682,49.325
8/28/2012,1.115,287.752,53.696
8/29/2012,1.143,286.849,49.676
8/30/2012,1.172,284.844,46.754
8/31/2012,1.157,284.839,40.376
9/1/2012,1.27,288.116,52.656
9/2/2012,1.299,288.579,50.038
9/3/2012,1.03,288.572,45.694
9/4/2012,1.285,287.746,53.59
9/5/2012,1.059,286.113,50.942
9/6/2012,0.96,286.847,50.83
9/7/2012,1.03,288.791,47.806
9/8/2012,1.002,288.851,41.239
9/9/2012,1.341,288.89,65.664
9/10/2012,1.242,287.83,52.297
9/11/2012,1.186,283.237,58.586
9/12/2012,0.847,284.116,53.921
9/13/2012,1.157,285.352,51.94
9/14/2012,1.242,286.176,58.964
9/15/2012,1.341,286.358,53.234
9/16/2012,1.016,286.126,52.703
9/17/2012,1.143,284.861,51.185
9/18/2012,1.313,282.811,49.521
9/19/2012,1.383,283.029,51.825
9/20/2012,1.143,284.183,50.801
9/21/2012,1.256,282.938,45.519
9/22/2012,1.242,280.93,37.507
9/23/2012,1.355,282.244,45.791
9/24/2012,1.129,283.211,56.267
9/25/2012,1.426,282.775,47.715
9/26/2012,1.299,283.943,44.353
9/27/2012,1.327,282.588,45.133
9/28/2012,1.157,283.799,53.06
9/29/2012,1.172,283.026,58.822
9/30/2012,1.101,285.864,58.256
10/1/2012,1.355,284.245,53.298
10/2/2012,1.27,283.826,51.013
10/3/2012,1.341,282.159,54.664
10/4/2012,1.355,281.841,45.938
10/5/2012,1.242,282.7,51.347
10/6/2012,1.595,282.1,43.241
10/7/2012,1.214,280.835,37.504
10/8/2012,1.186,281.753,28.331
10/9/2012,1.285,280.596,38.1
10/10/2012,1.242,281.49,30.676
10/11/2012,1.256,283.51,25.823
10/12/2012,1.454,281.858,47.495
10/13/2012,1.426,279.272,38.9
10/14/2012,1.285,279.069,36.808
10/15/2012,1.468,278.845,30.573
10/16/2012,1.228,280.477,42.578
10/17/2012,1.2,282.413,43.83
10/18/2012,1.397,283.627,40.553
10/19/2012,1.51,282.267,26.596
10/20/2012,1.426,282.207,29.458
10/21/2012,1.341,281.101,29.182
10/22/2012,1.44,283.009,36.579
10/23/2012,1.327,284.453,25.837
10/24/2012,1.412,283.625,27.856
10/25/2012,1.242,281.103,48.762
10/26/2012,1.299,277.198,49.343
10/27/2012,1.454,277.114,50.01
10/28/2012,1.313,280.257,57.021
10/29/2012,1.256,280.015,41.788
10/30/2012,1.553,279.541,47.333
10/31/2012,1.426,280.874,58.347
11/1/2012,1.228,277.092,44.275
11/2/2012,1.524,278.265,50.36
11/3/2012,1.256,276.822,42.669
11/4/2012,1.242,276.916,35.178
11/5/2012,1.256,276.65,31.46
11/6/2012,1.27,280.082,49.138
11/7/2012,1.524,281.339,62.6
11/8/2012,1.327,281.354,56.616
11/9/2012,1.228,281.076,54.254
11/10/2012,1.214,278.48,44.692
11/11/2012,1.143,277.706,41.843
11/12/2012,1.397,281.207,41.051
11/13/2012,1.2,283.876,61.298
11/14/2012,1.595,282.771,42.939
11/15/2012,1.355,279.516,20.006
11/16/2012,1.143,278.566,18.271
11/17/2012,0.96,278.77,36.323
11/18/2012,1.355,277.282,44.331
11/19/2012,1.2,281.28,53.929
11/20/2012,1.454,283.432,54.634
11/21/2012,1.214,279.561,40.024
11/22/2012,1.341,281.673,57.286
11/23/2012,1.397,278.65,47.264
11/24/2012,1.172,276.777,31.975
11/25/2012,1.341,278.45,42.486
11/26/2012,1.51,278.835,43.876
11/27/2012,1.524,278.242,48.992
11/28/2012,1.256,276.592,42.725
11/29/2012,0.974,273.719,28.88
11/30/2012,1.341,273.38,23.249
12/1/2012,1.539,274.646,37.61
12/2/2012,1.412,273.545,34.463
12/3/2012,1.595,278.176,49.802
12/4/2012,1.242,276.18,50.485
12/5/2012,1.242,273.389,45.671
12/6/2012,1.68,274.963,44.538
12/7/2012,1.567,276.277,52.283
12/8/2012,1.397,277.034,45.434
12/9/2012,1.609,278.783,61.4
12/10/2012,1.482,274.812,38.012
12/11/2012,1.27,271.759,25.08
12/12/2012,1.623,271.389,13.084
12/13/2012,1.51,270.863,14.344
12/14/2012,1.51,276.452,21.735
12/15/2012,1.807,278.823,49.338
12/16/2012,1.412,278.367,43.851
12/17/2012,1.694,278.128,38.702
12/18/2012,1.412,277.778,24.283
12/19/2012,1.666,277.316,23.972
12/20/2012,1.581,279.256,20.476
12/21/2012,1.722,278.439,12.263
12/22/2012,1.849,281.56,35.163
12/23/2012,1.524,280.882,58.612
12/24/2012,1.793,279.058,38.87
12/25/2012,1.637,278.323,46.706
12/26/2012,1.454,278.3,54.336
12/27/2012,1.764,277.735,45.253
12/28/2012,1.68,281.15,56.53
12/29/2012,1.863,280.339,62.416
12/30/2012,1.807,278.217,64.19
12/31/2012,2.103,280.539,63.251
1/1/2012,1.655,280.836,56.364
1/2/2012,1.26,276.57,52.115
1/3/2012,1.542,278.952,58.849
1/4/2012,1.918,278.233,59.399
1/5/2012,1.73,278.195,55.25
1/6/2012,1.448,278.149,45.065
1/7/2012,1.524,279.217,54.648
1/8/2012,1.655,280.274,49.867
1/9/2012,1.693,280.409,46.851
1/10/2012,1.58,280.223,41.99
1/11/2012,1.618,282.521,44.428
1/12/2012,1.58,279.744,50.385
1/13/2012,1.147,276.036,31.044
1/14/2012,1.317,271.53,12.029
1/15/2012,1.824,272.451,19.127
1/16/2012,1.693,271.76,16.203
1/17/2012,1.58,272.396,4.985
1/18/2012,1.392,279.868,31.577
1/19/2012,1.335,277.648,49.836
1/20/2012,1.58,277.868,51.182
1/21/2012,1.354,279.457,58.828
1/22/2012,1.204,278.848,58.238
1/23/2012,1.448,277.03,48.877
1/24/2012,1.185,277.025,27.714
1/25/2012,1.223,280.966,38.223
1/26/2012,1.147,277.142,43.94
1/27/2012,1.542,275.973,35.551
1/28/2012,1.335,274.543,29.718
1/29/2012,1.223,273.797,24.897
1/30/2012,1.58,273.191,34.804
1/31/2012,1.542,273.407,39.591
2/1/2012,1.429,272.967,54.974
2/2/2012,1.58,271.591,43.628
2/3/2012,1.411,270.95,22.885
2/4/2012,1.693,271.1,22.854
2/5/2012,1.335,273.203,35.163
2/6/2012,1.505,274.129,31.415
2/7/2012,1.448,273.368,27.953
2/8/2012,1.58,268.198,37.529
2/9/2012,1.674,271.579,21.126
2/10/2012,1.072,272.375,26.947
2/11/2012,1.542,269.522,19.418
2/12/2012,1.448,275.278,29.499
2/13/2012,1.768,276.901,51.256
2/14/2012,1.467,278.485,58.486
2/15/2012,1.298,279.67,61.931
2/16/2012,1.749,279.636,58.321
2/17/2012,1.636,279.927,55.085
2/18/2012,1.317,278.089,65.39
2/19/2012,1.448,273.923,59.76
2/20/2012,1.335,277.784,50.984
2/21/2012,1.429,281.28,59.545
2/22/2012,1.354,282.133,60.345
2/23/2012,1.317,283.705,51.225
2/24/2012,1.58,280.544,58.213
2/25/2012,1.448,278.257,62.196
2/26/2012,1.335,280.171,53.642
2/27/2012,1.486,281.609,46.824
2/28/2012,1.655,283.373,48.385
2/29/2012,1.223,281.354,37.56
3/1/2012,1.505,280.729,37.566
3/2/2012,1.411,279.831,31.279
3/3/2012,1.147,280.009,36.717
3/4/2012,1.411,277.191,50.689
3/5/2012,1.185,277.377,63.962
3/6/2012,1.599,277.533,49.809
3/7/2012,1.223,278.899,63.815
3/8/2012,1.392,279.394,61.438
3/9/2012,1.429,282.242,60.196
3/10/2012,1.241,282.976,57.428
3/11/2012,1.317,281.609,52.773
3/12/2012,1.317,280.873,35.894
3/13/2012,1.58,280.444,29.019
3/14/2012,1.298,280.415,20.286
3/15/2012,1.166,279.77,16.283
3/16/2012,1.185,281.551,42.356
3/17/2012,1.335,280.124,51.368
3/18/2012,1.298,278.61,57.081
3/19/2012,1.317,279.579,61.187
3/20/2012,1.034,282.231,68.124
3/21/2012,1.147,280.895,45.37
3/22/2012,1.429,280.769,43.468
3/23/2012,1.354,281.91,44.584
3/24/2012,1.204,282.369,31.884
3/25/2012,1.354,282.06,41.804
3/26/2012,1.354,281.879,37.099
3/27/2012,1.053,283.798,33.185
3/28/2012,1.223,283.949,45.926
3/29/2012,1.467,283.856,72.362
3/30/2012,1.373,282.418,61.713
3/31/2012,1.147,279.522,68.88
4/1/2012,0.978,280.047,61.262
4/2/2012,1.279,280.093,62.932
4/3/2012,1.542,278.519,64.251
4/4/2012,1.091,276.726,86.145
4/5/2012,1.11,277.961,71.31
4/6/2012,1.298,279.299,65.904
4/7/2012,1.204,279.464,71.04
4/8/2012,1.429,281.255,58.374
4/9/2012,1.204,280.236,69.515
4/10/2012,1.241,279.438,66.148
4/11/2012,1.618,279.575,59.575
4/12/2012,1.373,278.688,57.136
4/13/2012,1.223,278.239,61.172
4/14/2012,1.053,277.662,69.701
4/15/2012,1.26,277.006,69.112
4/16/2012,1.317,277.783,57.42
4/17/2012,1.429,279.335,68.419
4/18/2012,1.241,278.833,58.449
4/19/2012,1.392,280.514,64.467
4/20/2012,1.524,280.172,62.508
4/21/2012,1.448,280.102,70.778
4/22/2012,1.204,280.367,71.013
4/23/2012,1.335,279.606,60.731
4/24/2012,1.373,279.535,74.066
4/25/2012,1.354,279.384,67.12
4/26/2012,1.053,282.24,65.356
4/27/2012,1.185,279.551,73.09
4/28/2012,1.147,279.704,74.767
4/29/2012,1.016,278.271,78.717
4/30/2012,1.335,284.429,74.183
5/1/2012,1.392,281.976,79.289
5/2/2012,0.94,283.254,74.1
5/3/2012,1.185,280.277,80.12
5/4/2012,1.147,279.907,76.365
5/5/2012,1.129,277.879,75.94
5/6/2012,1.223,278.291,73.702
5/7/2012,0.959,280.194,62.479
5/8/2012,1.599,283.188,68.068
5/9/2012,1.053,282.246,63.385
5/10/2012,1.241,286.053,52.13
5/11/2012,1.279,281.448,71.39
5/12/2012,1.129,281.202,72.925
5/13/2012,1.26,282.858,74.358
5/14/2012,1.599,282.206,75.662
5/15/2012,1.317,279.915,65.441
5/16/2012,1.26,280.494,58.047
5/17/2012,1.147,280.67,50.571
5/18/2012,1.429,282.46,71.715
5/19/2012,1.223,281.048,74.474
5/20/2012,1.317,282.671,75.131
5/21/2012,1.467,284.03,77.442
5/22/2012,1.147,288.139,84.712
5/23/2012,1.091,288.865,80.921
5/24/2012,1.448,290.262,78.651
5/25/2012,1.129,289.926,86.178
5/26/2012,1.166,289.607,96.196
5/27/2012,1.279,289.388,84.89
5/28/2012,1.373,290.14,83.394
5/29/2012,1.448,287.506,70.414
5/30/2012,1.354,288.462,58.177
5/31/2012,1.072,286.051,56.936
6/1/2012,1.147,285.777,57.13
6/2/2012,1.11,284.161,59.956
6/3/2012,1.223,280.928,61.907
6/4/2012,1.204,282.632,55.12
6/5/2012,1.317,283.459,50.33
6/6/2012,1.241,286.117,49.929
6/7/2012,1.317,285.263,43.256
6/8/2012,1.317,285.211,53.135
6/9/2012,1.279,285.321,61.363
6/10/2012,1.223,286.006,55.667
6/11/2012,1.016,284.027,64.602
6/12/2012,0.94,284.115,60.207
6/13/2012,1.072,283.664,48.578
6/14/2012,0.903,284.896,60.393
6/15/2012,1.091,285.195,63.239
6/16/2012,1.317,285.592,59.37
6/17/2012,1.129,285.151,62.277
6/18/2012,0.978,285.721,58.032
6/19/2012,1.11,286.426,60.651
6/20/2012,1.147,286.935,65.481
6/21/2012,1.223,286.006,66.122
6/22/2012,0.903,284.511,65.694
6/23/2012,1.166,285.939,61.463
6/24/2012,1.204,285.953,58.093
6/25/2012,1.524,286.781,61.366
6/26/2012,1.354,288.143,42.518
6/27/2012,1.241,290.11,27.947
6/28/2012,1.072,290.474,30.278
6/29/2012,1.467,288.401,52.956
6/30/2012,1.129,286.967,49.96
7/1/2012,1.11,285.622,47.382
7/2/2012,1.279,287.221,35.543
7/3/2012,1.185,288.215,33.765
7/4/2012,1.298,289.547,30.019
7/5/2012,1.467,289.921,52.66
7/6/2012,1.317,288.055,59.045
7/7/2012,1.129,288.602,46.65
7/8/2012,0.922,287.499,60.201
7/9/2012,0.94,286.639,51.001
7/10/2012,0.846,285.9,42.407
7/11/2012,1.335,284.738,45.107
7/12/2012,1.599,286.648,44.824
7/13/2012,1.298,286.012,45.596
7/14/2012,1.204,285.603,50.535
7/15/2012,1.129,285.973,52.747
7/16/2012,1.091,286.227,36.083
7/17/2012,1.335,288.694,37.08
7/18/2012,1.034,288.617,46.859
7/19/2012,1.147,286.241,51.958
7/20/2012,1.129,285.265,43.454
7/21/2012,1.185,287.023,45.634
7/22/2012,1.279,290.302,58.54
7/23/2012,1.26,291.745,51.853
7/24/2012,1.373,292.375,43.639
7/25/2012,1.072,291.249,46.46
7/26/2012,1.279,289.946,57.834
7/27/2012,1.091,288.584,54.059
7/28/2012,1.129,286.057,51.551
7/29/2012,1.016,285.48,49.644
7/30/2012,1.298,285.08,49.651
7/31/2012,1.147,286.04,38.121
8/1/2012,1.166,290.175,40.072
8/2/2012,1.129,288.487,43.892
8/3/2012,1.016,287.627,39.423
8/4/2012,0.79,287.643,42.62
8/5/2012,1.053,287.588,40.649
8/6/2012,1.279,287.027,49.695
8/7/2012,1.034,287.627,46.423
8/8/2012,1.392,288.543,47.985
8/9/2012,1.166,288.859,49.756
8/10/2012,1.034,289.664,54.659
8/11/2012,1.016,288.689,68.509
8/12/2012,1.411,290.557,75.435
8/13/2012,1.129,290.518,50.243
8/14/2012,1.185,290.651,41.036
8/15/2012,1.279,290.966,60.012
8/16/2012,1.034,290.11,45.928
8/17/2012,1.561,290.522,43.16
8/18/2012,1.335,292.116,47.126
8/19/2012,0.997,290.926,45.215
8/20/2012,1.26,288.885,45.187
8/21/2012,1.185,288.444,38.817
8/22/2012,1.053,287.752,53.014
8/23/2012,1.223,287.417,44.513
8/24/2012,0.865,287.184,41.957
8/25/2012,1.373,287.454,50.741
8/26/2012,1.072,286.218,53.956
8/27/2012,1.11,286.498,43.323
8/28/2012,1.147,288.22,50.108
8/29/2012,1.166,286.761,41.676
8/30/2012,0.903,284.625,42.948
8/31/2012,1.317,284.693,40.608
9/1/2012,1.204,288.352,45.196
9/2/2012,1.26,288.782,45.298
9/3/2012,1.091,288.93,41.875
9/4/2012,0.959,288.071,50.571
9/5/2012,1.091,286.334,50.408
9/6/2012,1.204,286.828,45.987
9/7/2012,1.279,289.486,45.052
9/8/2012,1.072,289.864,39.75
9/9/2012,1.317,289.402,62.431
9/10/2012,0.997,288.635,47.471
9/11/2012,1.204,283.489,55.093
9/12/2012,1.335,284.015,45.558
9/13/2012,1.129,284.962,45.352
9/14/2012,1.016,286.133,56.609
9/15/2012,1.335,286.45,49.245
9/16/2012,0.997,286.271,46.345
9/17/2012,1.354,284.965,44.69
9/18/2012,1.091,282.879,45.586
9/19/2012,1.016,282.988,48.194
9/20/2012,0.865,283.626,38.91
9/21/2012,1.411,282.836,48.944
9/22/2012,1.335,280.987,40.097
9/23/2012,1.053,282.166,47.405
9/24/2012,1.279,283.868,54.359
9/25/2012,1.429,282.931,43.273
9/26/2012,1.241,284.094,46.198
9/27/2012,0.997,282.67,45.621
9/28/2012,1.411,283.716,44.834
9/29/2012,1.185,283.128,54.011
9/30/2012,1.091,285.817,52.361
10/1/2012,1.034,284.549,44.955
10/2/2012,1.185,283.936,45.182
10/3/2012,1.204,282.253,50.939
10/4/2012,1.335,281.707,40.077
10/5/2012,1.185,282.704,46.87
10/6/2012,1.298,282.266,42.169
10/7/2012,1.091,280.525,36.018
10/8/2012,1.204,280.98,20.643
10/9/2012,1.204,280.378,39.488
10/10/2012,1.26,280.786,31.806
10/11/2012,0.94,283.183,31.082
10/12/2012,1.241,282.36,39.332
10/13/2012,1.091,278.98,33.569
10/14/2012,1.411,278.852,36.213
10/15/2012,1.166,278.157,24.742
10/16/2012,1.373,280.719,37.302
10/17/2012,1.091,282.172,38.458
